category_id,name,product_slug,brand,model,description,manufacturer,thumbnail_image,rating,price
1,LG 55 Class 4K UHD Smart LED TV - 55UQ9000PUD,LG 55 Class 4K UHD Smart LED TV - 55UQ9000PUD,LG Electronics,LG Electronics,"['Real 4K Display w/ 4K UHD Resolution', '?5 Gen 5 AI Processor 4K: 4K upscaling & AI Sound Pro', 'Active HDR (HDR10, HLG), Dynamic Tone Mapping, FILMMAKER MODE', 'webOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Game Optimizer & Dashboard UHD: ALLM, HGiG', 'Google Assistant and Alexa Built-In']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_bfd4ccfa-47f1-4706-975f-ceb33a0e16e9,4.38,429.99
1,LG 43 Class 4K UHD Smart LED TV - 43NANO75,LG 43 Class 4K UHD Smart LED TV - 43NANO75,LG Electronics,LG Electronics,"['Real 4K NanoCell Display', '?5 Gen 5 AI Processor 4K', 'webOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Home Cinema Experience: Active HDR, HDR10, Filmmaker Mode', 'Ultimate Gameplay: Game Optimizer, ALLM, HGiG']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_34d311c6-3ce6-47ff-b30a-9ea625ff32b7,4.31,349.99
1,LG SPM7A 3.1.2 Channel Sound Bar with Dolby Atmos,LG SPM7A 3.1.2 Channel Sound Bar with Dolby Atmos,LG Electronics,LG Electronics,"['3.1.2 Channel 380W', 'Meridian Audio Technology', 'Dolby Atmos & DTS:X with Upward Firing Height Channels', 'High Res Audio (24bit/96kHz)']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_3ece79c7-054d-4282-b5ad-b806984dc40a,4.71,269.99
1,"Sony XR55X90K 55"" BRAVIA 4K HDR Full Array LED Smart TV (2022) with HT-A5000 5.1.2ch Dolby Atmos Soundbar","Sony XR55X90K 55"" BRAVIA 4K HDR Full Array LED Smart TV (2022) with HT-A5000 5.1.2ch Dolby Atmos Soundbar",Sony,Sony,"['This Bundle Includes: XR55X90K 55"" BRAVIA 4K HDR Full Array LED Smart TV with Google TV (2022) & HT-A5000 5.1.2ch Dolby Atmos Soundbar', 'Intelligent TV processing technology with Cognitive Processor XR that delivers natural and realistic picture quality', 'Immersive depth and realism with lifelike brightness enhanced by XR OLED Contrast Pro', 'Experience immersive cinematic content with support for Dolby Vision, IMAX Enhanced, and Netflix Adaptive Calibrated Mode', ""The HTA5000's unique digital sound field processing technology virtually reproduces the surround sound field""]",Sony,https://target.scene7.com/is/image/Target/GUEST_cd282fe7-1436-48d2-b0df-5320cae7b912,0,1698
1,LG 65 Class 4K UHD Smart LED TV - 65UQ9000PUD,LG 65 Class 4K UHD Smart LED TV - 65UQ9000PUD,LG Electronics,LG Electronics,"['Real 4K Display w/ 4K UHD Resolution', '?5 Gen 5 AI Processor 4K: 4K upscaling & AI Sound Pro', 'Active HDR (HDR10, HLG), Dynamic Tone Mapping, FILMMAKER MODE', 'WebOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Game Optimizer & Dashboard UHD: ALLM, HGiG', 'Google Assistant and Alexa Built-In']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_bfd4ccfa-47f1-4706-975f-ceb33a0e16e9,4.41,539.99
1,RCA 32-Inch-Class HD 720p LED TV,RCA 32-Inch-Class HD 720p LED TV,RCA,RCA,"['Ideal for use in family room, bedroom, kitchen, or home office', '32 in. LED backlit screen', 'Clear 720p high-definition resolution with compatible media and source devices; 60 Hz refresh rate', 'Brilliant screen for vivid colors and exceptional contrast; 16:9 aspect ratio', 'Fast and easy connectivity to favorite content using HDMI(R), Component, and VGA', '100 mm x 100 mm VESA(R) capability', 'Includes remote control, power cord, 2 AAA batteries, base stand, and 2 screws']",RCA,https://target.scene7.com/is/image/Target/GUEST_ca6676a0-4c5f-4ee1-8ee1-47f77f330923,0,308.99
1,Samsung HW-B550 2.1ch Soundbar with Dolby Audio / DTS Virtual:X (2022),Samsung HW-B550 2.1ch Soundbar with Dolby Audio / DTS Virtual:X (2022),Samsung,Samsung,"['Enjoy enhanced surround sound with Dolby audio and DTS Virtual: X', 'Boost the bass with a touch of a button', 'Experience the intensity of action movies with the powerful bass coming from the included subwoofer', 'Use Game Mode to boost your gaming experience with clear directional sound', 'Connect two different smart devices at the same time so you can conveniently switch between devices']",Samsung,https://target.scene7.com/is/image/Target/GUEST_8bef99e2-e586-4097-87d5-2caaf643b29b,4.64,177.99
1,Samsung 3.2.1ch Soundbar with Wireless Dolby Atmos and DTS:X - (HW-S801B),Samsung 3.2.1ch Soundbar with Wireless Dolby Atmos and DTS:X - (HW-S801B),Samsung,Samsung,"['Ultra Slim Design - Our unbelievably sleek, low profile soundbar delivers high quality audio in a super slim package giving you exceptional sound while blending into your room’s décor.', 'Wireless Dolby Atmos - Enjoy a surround sound experience with Dolby Atmos and skip the need for HDMI cables. Immerse yourself in sound and hear it from above for a rich and unparalleled experience.', 'True 3.1.2ch Sound - Enjoy a cinematic audio experience, with 3 channels, 1 subwoofer and 2 up firing channels combined to put you at the center of the action.', ""Q Symphony - Perfectly synchronized, fully immersive audio floods your room all at once, using every speaker in compatible Samsung TV and soundbars.*   *Q Symphony is compatible with select 2020-2022 Samsung TV's. Please refer to samsung.com for more information. Soundbar must be connected to TV via HDMI, optical cable or Wi Fi to enable Q Symphony function."", 'SpaceFit Sound - Elevate your sound experience with a soundbar that automatically analyzes your room and calibrates the upper range tones to best fill your space.*   *SpaceFit Sound Built in.', 'Airplay 2 - Simply pair the soundbar with a compatible iPhone or other iOS device to play music.*   *This Samsung Soundbar supports AirPlay2 and requires iOS 11.4 or later. Apple, and AirPlay are trademarks of Apple Inc., registered in the U.S. and other countries.', 'Game Pro Mode - Game Pro Mode boosts your gaming experience with up firing speakers and 3D audio that moves all around you. Acoustic Beam® and powerful woofers automatically sync sound with the action onscreen so you can react instantly in real time.*   *Compatible with select TVs and select gaming consoles (e.g. Xbox X, PS5). Game console sold separately.', 'Built in Voice Assistant - Command your soundbar easily with Alexa an duse your voice to play your favorite songs, see your favorite shows and watch your favorite teams.', 'Tap Sound - Play your music or podcasts from your mobile device to your soundbar with a simple tap.*   *Tap sound is only compatible with select Samsung mobile devices, with Android 8.1 and above. Tap Sound requires SmartThings app to activate and set up. This service only works when Soundbar and mobile are on.', 'AVA - Hear dialogue and commentary loud and clear when it counts the most and never', 'miss an important moment. Active Voice Analyzer breaks down room noise so that onscreen voices are always optimized, making movies and sports more enjoyable.']",Samsung,https://target.scene7.com/is/image/Target/GUEST_603ec3cb-992e-4f0d-a283-a8f56c7d78cb,4,599.99
1,"Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV with Kanto PDX650 Articulating Full Motion TV Mount for 37"" - 75"" TV (Black)","Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV with Kanto PDX650 Articulating Full Motion TV Mount for 37"" - 75"" TV (Black)",Samsung,Samsung,"['This Bundle Includes: Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV and Kanto PDX650 Articulating Full Motion TV Mount for 37"" - 75"" TV (Black)', '4K UHD Outdoor Smart TV Powered by Tizen Operating system', 'Outdoor-optimized QLED anti-glare picture with wide viewing angle and IP55 Rated weather-resistant durability', 'The PDX650 from Kanto is a full motion TV wall mount that allows your flat screen TV to sit 2"" from the wall', 'The articulating arms allow you to swivel your TV 80° in either direction, depending on your TV size, allowing you to achieve the perfect viewing angle']",Samsung,https://target.scene7.com/is/image/Target/GUEST_95648ac4-7c88-468b-b3e6-52b0d465d041,0,3997.99
1,Samsung 60 Smart QLED 4K UHD TV - Titan Gray (QN60Q60B),Samsung 60 Smart QLED 4K UHD TV - Titan Gray (QN60Q60B),Samsung,Samsung,"['100% Color Volume with Quantum Dot* - Bask in a billion shades of brilliant color at 100% Color Volume. Quantum Dot technology brings you a gorgeous picture by transforming light into vivid color that stays true for bold detail, even as the scene brightens. *QLED televisions can produce 100% Color Volume in the DCI P3 color space, the format for most cinema screens and HDR movies for television.', 'Quantum Processor Lite with 4K Upscaling - Everything on your screen is upgraded to 4K resolution by a smart, powerful processor. Turn on your TV and see your favorite shows and movies automatically transformed to 4K thanks to the smart and fast Quantum Processor 4K Lite.', 'Duel LED - Enjoy natural, real life colors with dedicated warm and cool Dual LED backlights. Whatever you watch, you’ll notice amazing color tones with backlighting that automatically adapts the contrast to match your content in real time.', 'Quantum HDR - Go beyond HDTV with Quantum HDR that delivers an expanded range of color and contrast. With an impressive spectrum that deepens blacks and brightens whites, you’ll finally see the details in the Hollywood movies and shows with HDR.', 'Smart TV with Multiple Voice Assistants - Just speak up your favorite Voice Assistant is ready to help. Voice Assistants are built into your Samsung TV. Simply use your voice to find the content you love, control your connected home and more.', 'Motion Xcelerator - Watch the fast action in your movies, sports and games get crisp and clear. You won’t miss a beat with Motion Xcelerator features that minimize the blur and improve the motion clarity of the high speed, high intensity content you love.', 'OTS Lite - Discover 3D sound that virtually puts the action around you. By electronically adjusting your audio, Object Tracking Sound Lite spatially immerses you in your favorite shows, movies, sports and all you enjoy.', 'Q Symphony* - Surround yourself with the sound of your TV and soundbar working in harmony. With Q Symphony, your TV speakers and Q Series soundbar operate as one. Together, they can optimize all the channels to bring you a masterfully orchestrated sound experience.*. *Q Symphony is available only with compatible soundbar. Check for Q Symphony compatibility on soundbar product specifications.', 'SolarCell Remote - Simply control all your compatible connected devices with one battery free, solar powered remote. The rechargeable SolarCell Remote gives you centralized command of what you need to enjoy your movies, shows, games and more. *Remote color and design may vary by model.', 'AirSlim Design - Elevate your space with a TV so slim and so seamless, yet so expansive. Created to blend into your wall, the sleek AirSlim design fits in almost anywhere. And even with its minimalistic details, the immersive view has the power to transport you.']",Samsung,https://target.scene7.com/is/image/Target/GUEST_c8a50fec-7406-41d5-89fc-bc1b7fb055ca,4.77,749.99
1,Hisense 55 4K UHD Smart Google TV - 55A6H,Hisense 55 4K UHD Smart Google TV - 55A6H,Hisense,Hisense,"['4K Ultra High Definition', 'The Entertainment you love. With a little help from Google', 'Dolby Vision HDR and HDR10', 'Game Mode Plus, a collection of technologies that come together to create a dynamic gaming experience', 'This TV can support Dolby Vision for gaming at 4k 60hz', 'Sports Mode - with this setting motion is smoother and color is adjusted for the best sports experience possible', 'Chromecast Built in for easy casting from your phone, tablet, or laptop', 'DTS Virtual: X sound', 'Voice Remote included', 'Bluetooth Connectivity']",Hisense,https://target.scene7.com/is/image/Target/GUEST_1515f44d-31f9-4c12-85a2-ad8ff73b3357,4.04,299.99
1,LG 70 Class 4K UHD Smart LED HDR TV - 70UQ9000PUD,LG 70 Class 4K UHD Smart LED HDR TV - 70UQ9000PUD,LG Electronics,LG Electronics,"['Real 4K Display w/ 4K UHD Resolution', '?5 Gen 5 AI Processor 4K: 4K upscaling & AI Sound Pro', 'Active HDR (HDR10, HLG), Dynamic Tone Mapping, FILMMAKER MODE', 'WebOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Game Optimizer & Dashboard UHD: ALLM, HGiG', 'Google Assistant and Alexa Built-In']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_ed500805-ab7f-4318-a3c9-f87fd95097e7,4.36,659.99
1,"Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV with Kanto PDX700G Full Motion Outdoor TV Mount","Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV with Kanto PDX700G Full Motion Outdoor TV Mount",Samsung,Samsung,"['This Bundle Includes: Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV and Kanto PDX700G Full Motion Outdoor TV Mount with Galvanized Finish', '4K UHD Outdoor Smart TV Powered by Tizen Operating system', 'Outdoor-optimized QLED anti-glare picture with wide viewing angle and IP55 Rated weather-resistant durability', 'The PDX650 from Kanto is a full motion TV wall mount that allows your flat screen TV to sit 2"" from the wall', 'The articulating arms allow you to swivel your TV 80° in either direction, depending on your TV size, allowing you to achieve the perfect viewing angle']",Samsung,https://target.scene7.com/is/image/Target/GUEST_d8357716-afc8-45bc-bfac-d5446560a031,0,4147.99
1,Samsung 3.1Ch 400W Soundbar with Wireless Sub - Black (HW-B63M),Samsung 3.1Ch 400W Soundbar with Wireless Sub - Black (HW-B63M),Samsung,Samsung,"['Dolby Digital 5.1 / DTS Virtual:X - You’ll be truly captivated with multi directional sound that draws you into the action with Dolby Digital 5.1 capable and DTS Virtual X. Dolby Digital 5.1 creates realistic surround sound by projecting it from all around you, while DTS Virtual: X expands your listening experience without having to add extra speakers putting you at the center of every epic battle and heart stopping car chase.', 'Bass Boost - Feel the rumble of distant thunder as your listening experience is taken to another level. Give your bass an instant boost with the push of a button.', ""Built in Center Speaker - The built in center speaker is dedicated to delivering enhanced dialogue so you won't miss a word, no matter how faint the conversation or how intense the background music or action is."", 'Subwoofer Included - Experience the intensity of action movies or the excitement of sports with the rich, powerful bass coming from the included subwoofer*. *Applicable on Q series, B models and S8 series.', 'Game Mode - Game Mode optimizes your gaming experience with synced, directional audio that moves with the onscreen action, and eliminates distractions. **Compatible with select TVs and select gaming consoles (e.g. Xbox X, PS5). Game console sold separately.', 'One Remote - Streamline the control of your Samsung TV and soundbar including volume with just the Samsung TV remote.* *Only available on select Samsung TVs. Please refer to samsung.com for more information.', 'Voice Enhanced - Voice Enhance optimizes the equalizer and amplifies the dialogue on the screen so that voices can be heard more clearly. *Setting can be controlled by the Samsung soundbar remote and SmartThings App for Wi Fi enabled models.', 'Night Mode - Switch on Night Mode to lower the volume and compress the bass, to prevent disturbing others while they sleep. *Setting can be controlled by the Samsung soundbar remote and SmartThings App for Wi Fi enabled models.', 'Wireless Surround Sound Compatible - Connect easily and seamlessly to', 'the optional Samsung speakers and enjoy room filling sound without the wires.* *Samsung Rear Speaker Kit sold separately (Accessory models: SWA 9200S). The wireless module requires a power cord to function and speaker cables to connect to.']",Samsung,https://target.scene7.com/is/image/Target/GUEST_fb2ad853-540a-4c0c-8fa8-b0ae196080ab,4.53,199.99
1,Samsung 3.2.1ch Soundbar with Wireless Dolby Atmos and DTS:X - (HW-S800B),Samsung 3.2.1ch Soundbar with Wireless Dolby Atmos and DTS:X - (HW-S800B),Samsung,Samsung,"['Ultra Slim Design - Our unbelievably sleek, low profile soundbar delivers high quality audio in a super slim package giving you exceptional sound while blending into your room’s décor.', 'Wireless Dolby Atmos - Enjoy a surround sound experience with Dolby Atmos and skip the need for HDMI cables. Immerse yourself in sound and hear it from above for a rich and unparalleled experience.', 'True 3.1.2ch Sound - Enjoy a cinematic audio experience, with 3 channels, 1 subwoofer and 2 up firing channels combined to put you at the center of the action.', ""Q Symphony - Perfectly synchronized, fully immersive audio floods your room all at once, using every speaker in compatible Samsung TV and soundbars.*   *Q Symphony is compatible with select 2020-2022 Samsung TV's. Please refer to samsung.com for more information. Soundbar must be connected to TV via HDMI, optical cable or Wi Fi to enable Q Symphony function."", 'SpaceFit Sound - Elevate your sound experience with a soundbar that automatically analyzes your room and calibrates the upper range tones to best fill your space.*   *SpaceFit Sound Built in.', 'Airplay 2 - Simply pair the soundbar with a compatible iPhone or other iOS device to play music.*   *This Samsung Soundbar supports AirPlay2 and requires iOS 11.4 or later. Apple, and AirPlay are trademarks of Apple Inc., registered in the U.S. and other countries.', 'Game Pro Mode - Game Pro Mode boosts your gaming experience with up firing speakers and 3D audio that moves all around you. Acoustic Beam® and powerful woofers automatically sync sound with the action onscreen so you can react instantly in real time.*   *Compatible with select TVs and select gaming consoles (e.g. Xbox X, PS5). Game console sold separately.', 'Built in Voice Assistant - Command your soundbar easily with Alexa an duse your voice to play your favorite songs, see your favorite shows and watch your favorite teams', 'Tap Sound - Play your music or podcasts from your mobile device to your soundbar with a simple tap.*   *Tap sound is only compatible with select Samsung mobile devices, with Android 8.1 and above. Tap Sound requires SmartThings app to activate and set up. This service only works when Soundbar and mobile are on.', 'AVA - Hear dialogue and commentary loud and clear when it counts the most and never', 'miss an important moment. Active Voice Analyzer breaks down room noise so that onscreen voices are always optimized, making movies and sports more enjoyable.']",Samsung,https://target.scene7.com/is/image/Target/GUEST_25a179d2-16c5-4c68-866c-57648cd70700,4.67,599.99
1,"Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV with HW-Q800B 5.1.2ch Soundbar with Dolby Atmos & DTS:X (2022)","Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV with HW-Q800B 5.1.2ch Soundbar with Dolby Atmos & DTS:X (2022)",Samsung,Samsung,"['This Bundle Includes: Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV and HW-Q800B 5.1.2ch Soundbar with Dolby Atmos & DTS:X (2022)', 'Outdoor-optimized 4k QLED Picture with wide viewing angle and anti-glare technology', 'Smart TV Powered by Tizen operating system', 'Enjoy a surround sound experience with Dolby Atmos and skip the need for HDMI cables', 'Perfectly synchronized audio uses every speaker from your Samsung TV and Dolby Atmos System']",Samsung,https://target.scene7.com/is/image/Target/GUEST_b5595680-841f-4d34-9a58-91a4619a598d,0,4597.99
1,Hisense 65 4K UHD Smart Google TV - 65A6H,Hisense 65 4K UHD Smart Google TV - 65A6H,Hisense,Hisense,"['4K Ultra High Definition', 'The Entertainment you love. With a little help from Google', 'Dolby Vision HDR and HDR10', 'Game Mode Plus, a collection of technologies that come together to create a dynamic gaming experience', 'This TV can support Dolby Vision for gaming at 4k 60hz', 'Sports Mode - with this setting motion is smoother and color is adjusted for the best sports experience possible', 'Chromecast Built in for easy casting from your phone, tablet, or laptop', 'DTS Virtual: X sound', 'Voice Remote included', 'Bluetooth Connectivity']",Hisense,https://target.scene7.com/is/image/Target/GUEST_f4786427-5f9b-4bea-802f-5e70abf5e5ff,4.4,369.99
1,"Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV with HW-Q700B 3.1.2ch Soundbar with Wireless Dolby Atmos/DTS:X (2022)","Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV with HW-Q700B 3.1.2ch Soundbar with Wireless Dolby Atmos/DTS:X (2022)",Samsung,Samsung,"['This Bundle Includes: Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV and HW-Q700B 3.1.2ch Soundbar with Wireless Dolby Atmos/DTS:X (2022)', 'Outdoor-optimized 4k QLED Picture with wide viewing angle and anti-glare technology', 'Smart TV Powered by Tizen operating system', 'Enjoy a surround sound experience with Dolby Atmos and skip the need for HDMI cables', 'Perfectly synchronized audio uses every speaker from your Samsung TV and Dolby Atmos System']",Samsung,https://target.scene7.com/is/image/Target/GUEST_cc09b8f2-8f7b-4c0c-be88-01583f39a1f1,0,4297.99
1,"Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV with HW-Q910B 9.1.2ch Soundbar with Dolby Atmos & DTS:X (2022)","Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV with HW-Q910B 9.1.2ch Soundbar with Dolby Atmos & DTS:X (2022)",Samsung,Samsung,"['This Bundle Includes: Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV and HW-Q910B 9.1.2ch Soundbar with Dolby Atmos & DTS:X (2022)', 'Outdoor-optimized 4k QLED Picture with wide viewing angle and anti-glare technology', 'Smart TV Powered by Tizen operating system', 'Enjoy a surround sound experience with Dolby Atmos and skip the need for HDMI cables', 'Perfectly synchronized audio uses every speaker from your Samsung TV and Dolby Atmos System']",Samsung,https://target.scene7.com/is/image/Target/GUEST_01142b2d-81e0-43b2-bc04-4bb098c13afe,0,4697.99
1,LG 65 Class 4K UHD Smart Mini LED TV - 65QNED85UQA,LG 65 Class 4K UHD Smart Mini LED TV - 65QNED85UQA,LG Electronics,LG Electronics,"['?7 Gen5 AI Processor 4K', 'Quantum Dot NanoCell Color Technology', 'MiniLED Backlighting', 'Precision Dimming', 'FILMMAKER MODE™, Dolby Vision™ IQ and Dolby Atmos®', 'AI Sound Pro (?7 Gen5 AI Processor)', '100% Color Volume']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_d9320f25-d342-438f-9cb9-d550d5e6a55a,4.75,1099.99
1,Sony HT-S400 2.1 Ch 330W Soundbar with Wireless Subwoofer,Sony HT-S400 2.1 Ch 330W Soundbar with Wireless Subwoofer,Sony,Sony,"['S-Force PRO Front Surround and Dolby Digital create cinematic style surround sound', '2.1ch front surround sound with X-Balanced speaker delivers clear, rich dialogue', 'Wireless subwoofer delivers deeper, richer bass sound', 'Powerful 330W of total output brings your content to life', 'Simple and easy operation with compact remote and convenient OLED display window', 'Flexible layout and wireless connection to compatible BRAVIA TVs minimizes cable clutter', 'Wall-mountable design with a flat back fits flush to the wall', 'Effortless control with integrated UI on BRAVIA TVs', 'Bluetooth® connectivity for wireless audio streaming', 'Connect to your TV with either HDMI ARC or optical connection']",Sony,https://target.scene7.com/is/image/Target/GUEST_abce6db0-5d5e-40ef-8ff3-24576dcc04dd,4.82,179.99
1,LG 75 Class 4K UHD Smart LED HDR TV - 75UQ9000PUD,LG 75 Class 4K UHD Smart LED HDR TV - 75UQ9000PUD,LG Electronics,LG Electronics,"['Real 4K Display w/ 4K UHD Resolution', '?5 Gen 5 AI Processor 4K: 4K upscaling & AI Sound Pro', 'Active HDR (HDR10, HLG), Dynamic Tone Mapping, FILMMAKER MODE', 'WebOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Game Optimizer & Dashboard UHD: ALLM, HGiG', 'Google Assistant and Alexa Built-In']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_17e02f42-106a-4db2-b6ac-a7e4bf258348,4.36,779.99
1,Supersonic 43-In. 1080p Smart HDTV,Supersonic 43-In. 1080p Smart HDTV,Supersonic,Supersonic,"['43 in. DLED HD Smart TV', 'Compatible with 1080p/1080i/720p/576p/576i/480p', 'Resolution: 1920 x 1080; aspect ratio: 16:9', 'Built-in ATSC and NTSC system; built-in Wi-Fi(R) 802.11 b/g/n', 'Input terminals: 3 HDMI(R), AV, headphones, 2 USB, optical, and RJ45', 'Built-in USB input for picture and music playback from user-supplied flash drive', 'Brightness: 230 nits; contrast ratio: 3,000:1; response time: 8 ms', 'Viewing angle: 178deg (H), 178deg (V); refresh rate: 60 Hz', 'Anti-glare coating; digital noise reduction', 'Audio output power: 2 x 8 watts', 'Picture modes: Standard, Music, Lightness, and User; sound modes: Standard, Music, Movie, Sports, and User', 'Sleep timer function', 'Multi-language on-screen display', 'Power: AC 110 volts to 240 volts; 50 Hz/60 Hz; standby power: 0.5 watts; maximum power consumption: 70 watts', 'Includes full function remote and user manual']",Supersonic,https://target.scene7.com/is/image/Target/GUEST_13d29d0a-d3af-4f6c-98a8-8273bb489ab2,0,352.99
1,LG 42 Class 4K UHD Smart OLED TV - OLED42C2PUA,LG 42 Class 4K UHD Smart OLED TV - OLED42C2PUA,LG Electronics,LG Electronics,"['OLED evo', '?9 Gen5 AI Processor 4K: AI Picture Pro & AI Sound Pro', 'Cinema HDR (Dolby Vision, HDR10, HLG), Dynamic Tone Mapping Pro', 'Home Cinema: Dolby Vision IQ, Dolby Atmos and FILMMAKER MODE', 'webOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Ultimate Gameplay: Game Optimizer, VRR, ALLM, eARC, HGiG, NVIDIA G-SYNC, FreeSync', 'Google Assistant and Alexa Built-In']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_1a0ebc52-ec65-47bc-ba08-abe4d4759fba,4.86,899.99
1,"Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV with HW-S801B Ultra Slim Wireless 3.1.2Ch Soundbar System (White)","Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV with HW-S801B Ultra Slim Wireless 3.1.2Ch Soundbar System (White)",Samsung,Samsung,"['This Bundle Includes: Samsung QN65LST7TA 65"" The Terrace QLED 4K UHD Outdoor Smart TV and HW-S801B Ultra Slim Wireless 3.1.2Ch Soundbar System (White)', 'Outdoor-optimized 4k QLED Picture with wide viewing angle and anti-glare technology', 'Smart TV Powered by Tizen operating system', 'Enjoy a surround sound experience with Dolby Atmos and skip the need for HDMI cables', 'Perfectly synchronized audio uses every speaker from your Samsung TV and Dolby Atmos System']",Samsung,https://target.scene7.com/is/image/Target/GUEST_c6e732e6-f5ee-4f2a-9086-31146bb45ef6,0,4497.99
1,Samsung HW-Q910B 9.1.2ch Soundbar with Dolby Atmos & DTS:X (2022),Samsung HW-Q910B 9.1.2ch Soundbar with Dolby Atmos & DTS:X (2022),Samsung,Samsung,"['Enjoy a surround sound experience with Dolby Atmos and skip the need for HDMI cables', '9 channels, 1 subwoofer and 2 up-firing channels', 'Fully immersive audio floods your room all at once, using every speaker', 'Elevate your sound experience with a soundbar that automatically analyzes your room', 'Enjoy your soundbar handsfree using Alexa voice controls']",Samsung,https://target.scene7.com/is/image/Target/GUEST_b0117346-d252-47ac-a48b-6212f43f059b,4.55,897.99
1,RCA 42-Inch 1080p HD Roku Smart LED TV,RCA 42-Inch 1080p HD Roku Smart LED TV,RCA,RCA,"['42 in. diagonal 16:9 LED screen size', 'Resolution: 1280 x 720p', 'Speaker output power: 8 watts x 2', 'Smart functionality', 'Dynamic contrast ratio: 3,000:1', 'Inputs: 3 HDMI(R) ports, USB port, optical output, RF input, earphone audio output, RCA composite video input, left/right audio input for composite audio', 'Effective refresh rate: 60 Hz', 'Viewable angle: 170deg /170deg', 'Number of colors: 16.7 million', 'OSD language: English, Spanish, French, and German', 'Includes remote, AC power cord, and 2 AAA batteries']",RCA,https://target.scene7.com/is/image/Target/GUEST_1d5f4fd3-b117-4d24-8b8e-42901f1b43bd,0,476.99
1,Sony HT-A3000 3.1ch Soundbar with Dolby Atmos & DTS:X,Sony HT-A3000 3.1ch Soundbar with Dolby Atmos & DTS:X,Sony,Sony,"['Utilizing a combination of technology produces an immersive sound that comes from all around you', 'Three powerful front speakers and a built-in dual subwoofer for clear, wide-ranging sound with booming bass', '360 Spatial Sound Mapping technology creates a sound field optimized for your unique space', 'Automatically pairs with Sony XR TVs, subwoofers (SA-SW3 and SA-SW5) and rear speakers (SA-RS3S or SA-RS5)', 'Built-in support for Spotify Connect™ and other music services via Bluetooth®11, Wi-Fi streaming, Chromecast, or Apple AirPlay 2']",Sony,https://target.scene7.com/is/image/Target/GUEST_5336aa4c-4326-4f6a-a7c5-cf9923d74a72,4.69,498
1,LG 55 Class 4K UHD Smart OLED TV - OLED55C2PUA,LG 55 Class 4K UHD Smart OLED TV - OLED55C2PUA,LG Electronics,LG Electronics,"['OLED evo', '?9 Gen5 AI Processor 4K: AI Picture Pro & AI Sound Pro', 'Cinema HDR (Dolby Vision, HDR10, HLG), Dynamic Tone Mapping Pro', 'Home Cinema: Dolby Vision IQ, Dolby Atmos and FILMMAKER MODE', 'WebOS 22 w/ Magic Remote', 'LG Channels: Free access to programming on over 300+ LG Channels', 'Ultimate Gameplay: Game Optimizer, VRR, ALLM, eARC, HGiG, NVIDIA G-SYNC, FreeSync', 'Google Assistant and Alexa Built-In']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_5c430f5a-5838-4793-926b-2141747dd065,4.85,1299.99
